    6371, 0,1,0,0
    6386, 0,1,0,0
    6402, 0,1,0,0
    6417, 0,1,0,0
    6433, 0,1,0,0
    6449, 0,1,0,0
    6464, 0,1,0,0
    6480, 0,1,0,0
    6495, 0,1,0,0
    6511, 0,1,0,0
    6527, 0,1,0,0
    6542, 0,1,0,0
    6558, 0,1,0,0
    6574, 0,1,0,0
    6589, 0,1,0,0
    6605, 0,1,0,0
    6620, 0,1,0,0
    6636, 0,1,0,0
    6652, 0,1,0,0
    6667, 0,1,0,0
    6683, 0,1,0,0
    6699, 0,1,0,0
    6714, 0,1,0,0
    6730, 0,1,0,0
    6745, 0,1,0,0
    6761, 0,1,0,0
    6777, 0,1,0,0
    6792, 0,1,0,0
    6808, 0,1,0,0
    6823, 0,1,0,0
    6839, 0,1,0,0
    6855, 0,1,0,0
    6870, 0,1,0,0
    6886, 0,1,0,0
    6902, 0,1,0,0
    6917, 0,1,0,0
    6933, 0,1,0,0
    6949, 0,1,0,0
    6964, 0,1,0,0
    6980, 0,1,0,0
    6995, 0,1,0,0
    7011, 0,1,0,0
    7026, 0,1,0,0
    7042, 0,1,0,0
    7058, 0,1,0,0
    7073, 0,1,0,0
    7089, 0,1,0,0
    7105, 0,1,0,0
    7120, 0,1,0,0
    7136, 0,1,0,0
    7152, 0,1,0,0
    7167, 0,1,0,0
    7183, 0,1,0,0
    7198, 0,1,0,0
    7214, 0,1,0,0
    7230, 0,1,0,0
    7245, 0,1,0,0
    7261, 0,1,0,0
    7277, 0,1,0,0
    7292, 0,1,0,0
    7308, 0,1,0,0
    7323, 0,1,0,0
    7339, 0,1,0,0
    7355, 0,1,0,0
    7370, 0,1,0,0
    7386, 0,1,0,0
    7402, 0,1,0,0
    7417, 0,1,0,0
    7433, 0,1,0,0
    7448, 0,1,0,0
    7464, 0,1,0,0
    7480, 0,1,0,0
    7495, 0,1,0,0
    7511, 0,1,0,0
    7526, 0,1,0,0
    7542, 0,1,0,0
    7558, 0,1,0,0
    7573, 0,0,0,0
    7589, 0,0,0,0
    7605, 0,0,0,0
    7620, 0,0,0,0
    7636, 0,0,0,0
    7651, 0,0,0,0
    7667, 0,0,0,0
    7683, 0,0,0,0
    7698, 0,0,0,0
    7714, 0,0,0,0
    7730, 0,0,0,0
    7745, 0,0,0,0
    7761, 0,0,0,0
    7776, 0,0,0,0
    7792, 0,0,0,0
    7808, 0,0,0,0
    7823, 0,0,0,0
    7839, 0,0,0,0
    7855, 0,0,0,0
    7870, 0,0,0,0
    7886, 0,0,0,0
    7901, 0,0,0,0
    7917, 0,0,0,0
    7933, 0,0,0,0
    7948, 0,0,0,0
    7964, 0,0,0,0
    7979, 0,0,0,0
    7995, 0,0,0,0
    8011, 0,0,0,0
    8026, 0,0,0,0
    8042, 0,0,0,0
    8058, 0,0,0,0
    8073, 0,0,0,0
    8089, 0,0,0,0
    8104, 0,0,0,0
    8120, 0,0,0,0
    8136, 0,0,0,0
    8151, 0,0,0,0
    8167, 0,0,0,0
    8183, 0,0,0,0
    8198, 0,0,0,0
    8214, 0,0,0,0
    8229, 0,0,0,0
    8245, 0,0,0,0
    8261, 0,0,0,0
    8276, 0,0,0,0
    8292, 0,0,0,0
    8308, 0,0,0,0
    8323, 0,0,0,0
    8339, 0,0,0,0
    8354, 0,0,0,0
    8370, 0,0,0,0
    8386, 0,0,0,0
    8401, 0,0,0,0
    8417, 0,0,0,0
    8433, 0,0,0,0
    8448, 0,0,0,0
    8464, 0,0,0,0
    8479, 0,0,0,0
    8495, 0,0,0,0
    8511, 0,0,0,0
    8526, 0,0,0,0
    8542, 0,0,0,0
    8558, 0,0,0,0
    8573, 0,0,0,0
